beer_id,username,date,text,look,smell,taste,feel,overall,score
281840,HipCzech,2017-05-31,"   Sampler glass poured as a flight at the Parksville taproom (visited 26-May-17). Lightly hazy golden yellow with a modest white head. Wheat bread, lemon and spice nose, followed by bananas and orange zest on the tongue. Light body and medium carbonation. Easy drinking with refreshing fruit notes.  ",4.0,3.75,3.75,3.75,3.75,3.77
281840,Mack,2017-05-15,  ,4.25,3.75,4.0,4.0,4.0,3.96
286027,desint,2017-06-11,  ,,,,,,3.69
81821,karait95,2012-05-31,"   A: Yellow color, a big white crispy head that dissipates slowly and leaves a lot of traces on the glass, mostly small bubbles formed it and the carbonation is rich forming a think layer on top, good looking but average color. S: Smell and flavor are very connected and have a clear base of peach, the fruit is very clear. T: As with smell the base is peach and then the backbone of malts, hops are almost not present. M: Manly sweet due to the fruit, but sensation is not exuberant as could be.  ",,,,,,3.82
276718,Texasfan549,2017-04-17,  ,4.5,4.0,3.5,4.25,3.75,3.81
276718,mig100,2017-04-15,  ,4.5,4.25,4.0,4.5,4.25,4.19
276718,beeragent,2017-04-13,  ,3.75,4.75,4.75,4.25,4.5,4.59
149507,Deltoro,2015-05-05,  ,3.25,3.25,3.25,3.25,3.25,3.25
149507,DerwinWentworth,2015-05-04,   0%,3.5,3.5,3.5,3.5,3.5,3.5
149507,GABrew,2014-12-12,  ,,,,,,3.75
81944,target88,2014-09-15,  ,,,,,,3.5
81944,NorthCoastPranqster,2013-12-13,  ,,,,,,4.75
81944,LoveStout,2013-06-30,  ,,,,,,4.0
81944,itracy63,2013-06-02,  ,,,,,,4.5
81944,CaptainRaisin,2013-03-08,"   At Jackie O's. Bury me out back when I'm dead. Pitch black, oily, opaque. No light shall pass. Woah nelly. This smells amazing. Walnuts, chocolate, coffee and a tinge of booze. My goodness, immediately catapulted to the top of my favorite stout list. The walnuts, coffee and chocolate and playing games with me. I think I may fall over. Here comes some smoke. Then tobacco. This gets better with every sip. Thick and oily. I don't want it to leave. It is as proper as a stout could feel. Wonderful. The words ""world-class"" come to mind. Wish I could have this all the time.  ",4.5,4.5,4.75,4.5,4.75,4.65
81944,DarthKostrizer,2012-06-11,  ,,,,,,4.5
81944,ehammond1,2012-06-05,"   Growler (Hand-bottled test batch) Thanks for opening this with me, DarthKostrizer! Black throughout with a very small, minimal dark brown head. There really isn't a lot of visible carbonation here. This leaves the glass oily and slick. The aroma is incredibly nice. There's plenty of dark roasted malt character, sweet vanilla and whipped cream, mild coffee, and nut character. Complete and decadent. The flavor, too, is stunning. It's rich, roasty, creamy, and complex (earth, vanilla, whipped cream, and nut). The flavors are well integrated and the alcohol is well hidden though not completely masked. Very nice. Medium to full bodied with very low carbonation. Creamy and incredibly drinkable. Simply fantastic.  ",3.5,4.5,4.5,4.0,5.0,4.49
81944,UCLABrewN84,2012-06-03,"   0% Thanks to DarthKostizer for sharing this one at his tasting. Test batch 1. 2012 vintage. Pours an opaque black with a dark khaki head that settles to an oily film on top of the beer. Small streaks of lace form around the glass on the drink down. Smell is of dark roasted malt, nuts, sweet vanilla, and wood. Taste is exactly the same with an alcohol kick on the finish. This beer has a lower level of carbonation with a slightly crisp mouthfeel. Overall, this is a very good beer with great aromas and flavors.  ",3.5,4.5,4.5,3.5,4.5,4.34
266985,PA-Michigander,2017-07-23,  ,3.25,3.25,3.25,3.25,3.25,3.25
125646,Hawkeyejam,2017-10-03,"   Look- thick pineapple juice with a little OJ thrown in as well Smell- Nice and Airy. Got whiffs of peach, mango, orange. A bit of pepper undertones Taste- Really nice sweetness. Starts off with Melon and Earthiness. Flavor crescendos into sweetness like biting into a juicy peach. You can taste the hoppiness of this beer without a major bite. It's really enjoyable Feel- carbonation and fullness really shine. Tree house is known for creaminess. This may be the best they offer in this regard. Overall- a real sleeper. Very drinkable. The feel as good as anything out there. Just quality. Not my favorite but I can understand why it would be someone's. A dark horse  ",4.5,4.75,4.75,5.0,4.75,4.76
125646,Duvalldo1,2017-10-01,  ,4.5,4.5,4.75,4.5,4.5,4.6
125646,Rub_This_BBQ,2017-09-30,  ,4.5,4.75,4.75,4.5,4.5,4.66
125814,mtimmerman84,2018-05-10,  ,4.0,3.25,3.25,3.5,3.25,3.32
125814,mactrail,2018-04-29,"   Clear golden color with a brief wisp of foam in the chalice. Aroma of lemon is quite pleasant. Lacking in any sort of yeasty aromatics even though they call it a Hefeweizen; correctly categorized as an American Pale Wheat. The mouthfeel is crisp and feather light. It could have more carbonation for a near flavorless beer. This is more promising than the couple of other brews I've had from this place. Not much to brag about, though it's a perfectly gulpable beverage if you like the kiss of fruit. Current version in the 12 oz can is 5% ABV. From a northern Washington beer store.  ",3.5,3.5,3.25,3.25,3.0,3.28
125814,DerwinWentworth,2018-04-26,  ,3.0,3.0,3.0,3.0,3.0,3.0
125814,Donkster46,2018-03-31,  ,3.75,3.5,3.75,3.5,3.75,3.67
125814,superwho24,2017-11-03,"   Nice thick white head. Sweet flavor picking up biscuits and honey. Wheats aren’t my favorite, but I really enjoyed this one. Thanks.",4.5,4.0,4.5,4.25,4.5,4.36
125814,Dschamp,2017-11-02,  ,3.75,3.5,3.75,3.5,3.5,3.62
125814,IDABEERGUY,2017-09-16,  ,4.0,3.5,4.0,3.75,4.0,3.86
125814,kkenagy,2017-08-09,  ,3.0,3.0,3.0,3.0,3.0,3.0
125814,Curt3,2017-07-29,  ,3.25,3.25,3.5,3.75,3.5,3.45
125814,Irrationalist,2017-07-28,  ,3.25,3.25,3.25,3.25,3.25,3.25
125814,Lone_Freighter,2017-06-20,"   Poured into a weizen glass, the appearance was a soft semi-burnt bronzed golden color that had about a two and a half finger's worth of white foamy head that slid off at a moderate pace. Some speckled lace ran here and there, somewhat clingy but also sliding at the same time. The aroma shaped some super light banana esters against the normal clove spices, but seemed to come across somewhat light. Light bubblegum and sweet wheat slide in for a decent blend. The flavor was moderately sweet through the bubblegum, banana esters and sweet wheat. But once again, not very bold as I would have hoped for. Aftertaste had a touch of the sweet wheat and bubblegum. The mouthfeel was between light and medium bodied with a fair sessionability about it. Carbonation felt a bit more prickly than expected. The clove spice even had a bit more of unxexpected harshness to me. ABV did feel appropriate. Overall, not a Weihenstephaner in any sense, but somewhat worthy, perhaps. Maybe again for me.  ",3.75,3.5,3.5,3.25,3.5,3.49
125814,South2NW,2017-03-04,  ,4.0,3.5,3.5,3.5,3.5,3.53
125814,Gagnonsux,2016-10-27,  ,3.25,3.25,3.5,3.5,3.25,3.38
125814,Skellbop,2016-08-21,  ,3.75,3.75,3.75,3.75,3.75,3.75
125814,BeerAndFilm,2016-07-31,  ,3.5,3.0,3.0,2.75,2.75,2.96
125814,LXIXME,2016-06-12,  ,3.5,3.5,3.5,3.75,3.5,3.53
125814,TheWiltChamberlainofipas,2016-05-25,   Slightly confused by this beer because by the name I was expecting a beer with some hefe characteristics this beer has just a tad of that. But in the pale wheat category this beer has more going for it and is very enjoyable with an easy light drinkablity. Grap a sixer of this on a hot day and you're set.  ,3.75,3.5,3.75,3.75,3.75,3.69
125814,Beerasaurus,2016-03-02,  ,4.0,3.75,3.75,3.75,3.75,3.77
125814,VictorsValiant,2016-01-18,  ,4.0,3.75,3.75,4.0,3.75,3.79
125814,BlueSpader,2015-07-07,  ,3.0,3.0,3.5,3.5,3.5,3.35
125814,Zeeiphone,2015-06-14,   Avg heff I've had before,4.0,2.0,3.0,3.0,3.0,2.82
125814,dshansen1184,2015-05-09,  ,3.5,2.0,3.0,3.0,3.0,2.79
125814,Tucquan,2015-05-06,"   Had this on 2015-05-05 in Bend, OR at Greg's Grill on tap I don't know what this is but its not a Hefeweizen. More like a very bitter, tart Pilsner. Ratings reflect both a deviation from style and that I didn't like the taste.  ",3.25,2.5,1.75,3.5,1.75,2.2
125646,lovindahops,2017-09-30,  ,4.5,4.5,4.5,4.75,4.5,4.53
125646,robrio89,2017-09-30,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,chriswjr,2017-09-28,  ,4.5,4.5,4.25,4.5,4.25,4.35
125646,FriarCal,2017-09-28,  ,5.0,5.0,4.75,4.75,5.0,4.88
125646,Kevin2Smith,2017-09-28,"   Great head, but a little too sweet for my taste",4.75,4.75,3.75,4.5,4.25,4.23
125646,SourTweek,2017-09-27,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,FBarber,2017-09-27,"   Pours a matte light yellow-orange color. Looks like OJ. Completely opaque. Thick frothy white head dissipates steadily leaving a residual thin layer of foam and lots of sticky white lacing behind. For the NE style IPA this is an excellent appearance. Smell is pungent and permeating - strong notes of orange, tangerine, peach, mango and passionfruit all are noted. Taste follows the nose with lots of strong citrus flavors - orange, tangerine, and grapefruit - along with some peach and mango initially. Quickly transitions to some English biscuit like malt, some grassy hop notes, and dry hopped flavors. Almost no bitterness although you certainly get lots of hops flavors. Feel is medium to full bodied, thick, yet extremely drinkable. Moderate carbonation is perfect for the heft of this beer. Smooth dry finish. Overall this is a fantastic NE style IPA from Tree House. Certainly lives up to the expectations.  ",4.5,4.5,4.5,4.75,4.5,4.53
125646,brewandbbq,2017-09-26,"   16oz can dated 9/14/17. Pours cloudy, opaque gold with a short-lived head of tight white. Minimal lacing or retention. Aromatics are lush with fresh peach and orange sherbet. Medium bodied with a creamy, soft mouthfeel. Peaches, orange, and candied grapefruit on the palate. Minimal bitterness, zero malt, and quite dry. Finishes with lingering tropical fruit. Great beer. Loads of peach character, very smooth, and insanely drinkable for such a hop-bomb.  ",4.25,4.5,4.5,4.5,4.75,4.54
125646,George2744,2017-09-26,  ,4.75,5.0,5.0,4.75,5.0,4.96
125646,RealDeal,2017-09-22,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,kricks77,2017-09-22,  ,4.75,5.0,4.75,4.75,4.75,4.81
125646,Coronaeus,2017-09-22,  ,4.75,5.0,4.5,4.25,4.5,4.61
125646,Zbeattie6,2017-09-21,   Favorite IPA from Tree House,5.0,5.0,5.0,5.0,5.0,5.0
125646,Bloodsnot77,2017-09-19,  ,4.5,4.75,4.75,4.75,5.0,4.79
125646,Houser,2017-09-18,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,osseo222000,2017-09-18,  ,5.0,4.75,4.75,4.75,4.75,4.77
125646,Maudrey,2017-09-18,  ,4.25,5.0,5.0,4.5,5.0,4.91
125646,DCTucker1979,2017-09-17,  ,4.5,4.75,4.5,4.5,4.5,4.56
125646,Lorianneb,2017-09-16,  ,4.5,4.5,4.5,4.25,4.5,4.48
125646,Spoda1983,2017-09-16,  ,4.75,4.75,4.5,5.0,4.75,4.68
125646,GreatStoutman,2017-09-15,  ,4.75,4.75,4.5,4.75,4.75,4.65
125646,Cparthemore,2017-09-12,  ,4.75,5.0,5.0,4.75,5.0,4.96
125646,JoeyA30,2017-09-11,  ,4.5,5.0,4.5,4.75,4.75,4.7
105836,BARFLYB,2013-11-26,  ,,,,,,3.75
139404,AngusOg,2014-10-02,"   I haven't had a ton of Altamont's house beers, but up until now all have been just ok, nothing offensive, but nothing great either. This one is appropriately named IMHO, because they really ""stepped up"" their game with this one. Really nice dank, hoppy nose and taste, really dry finish. Delicious. I could def see ordering this one again if given the chance. Good job Altamont, keep steppin up.  ",,,,,,4.37
279907,kidzord,2018-09-24,  ,3.0,3.25,3.5,3.75,3.5,3.44
279907,BSEDS,2018-07-19,  ,4.0,4.0,4.0,4.0,4.0,4.0
279907,Chilmer,2018-07-02,  ,3.5,4.25,4.5,4.5,4.5,4.38
279907,cp45,2018-06-27,  ,4.0,4.0,4.0,4.0,4.0,4.0
279907,hoosier222002,2018-06-23,  ,4.0,4.0,4.0,4.0,4.0,4.0
279907,barnzy78,2018-06-03,"   16oz can, PKG 5/8/18. Hazy apricot body with a foamy off-white head. Huge juicy & tropical hop aroma. Tropical fruit punch flavors with notes of mango, pineapple, grapefruit, guava, and passion fruit. Smooth medium body, modest bitterness on the finish. Good hazy pale ale; great aroma!  ",3.5,4.5,4.0,4.0,4.0,4.09
279907,jvgoor3786,2018-05-28,"   Poured from a can dated 5/8/18 from mschrei. The beer pours a slightly hazy golden straw color with a thick, foamy white head and thick lacing. The smell is dominated by tropical notes, pineapple, and a little stone fruit. There's also some very bright citrus underneath. The taste is a deep tropical/dank/bitter combination with pineapple, mango, and even a bit of coconut. There's some of peach in there also. The mouthfeel is thick and velvety for a 5.75% APA. There is a lingering bitterness on the finish. Overall a very nice APA with tons of flavors.  ",3.75,3.75,3.75,3.75,3.75,3.75
279907,xdtfx,2018-05-16,  ,3.75,3.75,3.75,3.5,3.75,3.73
279907,Jeffgosia6,2018-05-16,"   Good pale ale, but over hyped at Binny's ""limit one 4 pack per customer"" and overpriced (many others readily available for considerably lower prices)...but a good quality beer.  ",3.0,3.0,3.0,2.75,3.0,2.98
279907,vikingpillager,2018-05-14,"   I had high hopes for this beer after Megabite and Hoppy Days, especially at a relatively mild 5.75% ABV. Smell is nice and color is OK but this is a straight-up pine cone bomb. Strong bite and quite bitter, can't imagine IBUs are any less than 80... Stark contrast to even Hoppy Days..  ",4.0,4.5,3.5,3.0,3.75,3.77
279907,GuyFawkes,2018-05-14,"   Canned 5/8/18; drank 5/13/18 @ the Yarchives. Cloudy orange/yellow appearance; champagne bubbles throughout. A violent pour yielded a huge bright white head; thick, frothy lace. Peach & pine notes in the nose. Sticky medium mouthfeel. Pine & peach flavors up front; a tangy bite on the finish. Old model IPA vibes here; not super pleasant or enjoyable, but not an abomination either. I've had my last.  ",3.5,3.5,3.5,3.5,3.5,3.5
279907,emerge077,2018-05-13,"   Slightly hazy orange, ample foam and lacing. Peachy aroma, slightly tropical with hints of mango and passionfruit. Taste is similarly fruity, peach, mango, and passionfruit with a dry and resiny bitter grapefruit peel finish. Light bodied with a soft but lean feel. Overall it’s a nice APA, pretty drinkable with a pleasant hop character.  ",4.25,4.25,4.25,4.0,4.25,4.23
279907,michaelsmith11,2018-05-13,  ,4.0,4.25,4.0,4.0,4.0,4.06
279907,Guinnsslvr,2018-05-10,  ,4.0,4.0,4.25,4.0,4.25,4.15
279907,chicagocraft,2018-04-25,   Killed it again!!,5.0,4.75,4.75,5.0,4.75,4.79
279907,stortore,2018-02-13,"   16 ounce can into a Hop Butcher stemless teku glass. Canned 5/3/17, had 5/30/17. Pours a clear, pale golden color, with a one and a half inch head and some soapy lacing. Smells of Citra and Mosaic hops- grapefruit, orange, some pine, a little lime, light malt and yeast. A little dank. The taste is a little more Mosaic than Citra- pine, resin, grapefruit, orange, lemon, light lime, a little melon, malt. A good amount of bitterness throughout, and again, a little dank. Smooth, well carbonated, a good body. There’s no doubt this is all about the Citra and Mosaic. Really good flavor, good aroma, an easy drinker.  ",3.75,4.0,4.25,4.0,4.0,4.09
279907,Mxsluis,2017-05-31,  ,4.0,4.25,4.25,4.0,4.25,4.21
279907,REVZEB,2017-05-25,  ,4.5,4.25,4.0,4.25,4.25,4.17
279907,jschott75,2017-05-23,  ,4.0,4.0,4.0,4.0,4.0,4.0
279907,PrestigeWorldwide,2017-05-23,  ,4.0,4.5,4.0,4.25,4.0,4.15
279907,Chuckdiesel24,2017-05-20,  ,4.25,3.5,4.0,3.5,3.75,3.8
279907,shacawgo24,2017-05-19,  ,4.75,4.75,4.75,4.75,4.75,4.75
279907,smartassboiler,2017-05-16,  ,3.5,3.5,3.5,3.5,3.5,3.5
279907,Dharmelink,2017-05-15,  ,4.5,4.25,4.0,4.25,4.25,4.17
279907,brn9000,2017-05-15,  ,4.0,4.0,4.0,4.0,4.0,4.0
92925,therubicon,2015-11-21,   Appearance and smell much better than the taste. Very thin as well.,4.0,4.0,3.25,3.0,3.25,3.45
92925,Rojada1988,2015-09-12,  ,3.25,3.25,3.25,3.25,3.25,3.25
92925,jagada,2015-09-12,  ,3.5,3.5,3.5,3.5,3.5,3.5
92925,Dogum,2014-11-15,  ,,,,,,1.0
92925,Nattybrah123,2014-11-11,  ,,,,,,4.0
92925,JamieDuncan,2014-10-28,  ,,,,,,3.85
92925,dmberger,2014-10-13,  ,,,,,,4.0
92925,trickynicky,2014-09-13,  ,,,,,,3.0
47604,rodbeermunch,2016-04-14,"   Pours a light orange color, impressive clarity, good 3/4"" white head on it, average in the retention/lace aspect of the appearance score. Aroma gave up the mild hops, sweetness and light rye feelz. Taste didn't impart the rye though. Light caramel and hop flavors, grapefruit. Good bomber price, but ultimately, being simply a decent ipa isn't going to lead me to purchase another bomber when there are so many 4/6 pack prices from awesome breweries beers (SN/Lagunitas etc. . . ).  ",3.75,3.25,3.5,3.25,3.5,3.43
47604,daave1,2016-01-10,   Just not good... Skunky and messy all around.,3.0,2.0,2.0,3.0,2.0,2.16
47604,Marco_Gtz,2016-01-08,  ,3.0,2.75,3.0,3.0,3.0,2.94
47604,OnryAndMean,2015-12-14,  ,3.25,3.25,3.5,3.5,3.25,3.38
47604,redfox405,2015-12-13,  ,4.0,4.0,4.0,4.0,4.0,4.0
47604,Redgoatman,2015-11-20,  ,3.5,3.5,3.5,3.5,3.25,3.45
47604,rwaynes,2015-10-25,  ,3.25,3.0,4.0,3.25,3.75,3.59
47604,wethorseblanket,2015-10-12,  ,3.5,3.5,3.75,3.75,3.5,3.63
47604,Chief99,2015-09-27,  ,3.5,3.5,3.5,3.25,3.25,3.43
47604,Honeybourne,2015-09-06,  ,2.75,3.25,3.5,3.0,3.25,3.3
47604,JohnyP32,2015-08-17,  ,4.0,3.75,3.75,3.75,4.0,3.82
47604,Jacobotsford3,2015-08-09,  ,4.0,4.25,3.25,3.25,3.5,3.59
47604,Donkster46,2015-08-01,  ,3.5,3.5,3.25,3.25,3.25,3.33
47604,Phi_Psi_OR_Beta,2015-07-30,  ,3.5,4.0,3.75,3.75,3.75,3.8
47604,ItsYourBoyBlue,2015-07-20,  ,3.5,3.5,3.5,3.5,3.5,3.5
47604,aquazr1,2015-07-16,"   22oz bottle poured into a pint glass. Orange gold in color, mostly clear with little head. Not much nose. Rye is distinct but not as prominent as I would like. All in all an average beer.  ",4.0,3.5,3.5,3.75,3.5,3.56
47604,BFCarr,2015-06-11,  ,3.75,3.25,3.5,3.0,3.25,3.36
47604,Ryancthomas7,2015-05-25,   I was hoping for some strong rye notes from this beer. They should definitely try a Jacaranda from Claremont Craft Ales and figure their ish out. This beer was no Bueno. Need. More. Rye. Very average beer. Disappointed. =/  ,3.75,2.75,2.75,2.75,2.75,2.81
47604,OoReFLuXoO,2015-05-14,  ,4.0,4.0,4.0,4.0,4.0,4.0
47604,kmoen,2015-04-21,  ,3.75,3.5,3.5,3.75,3.5,3.54
47604,life_of_agony,2015-04-15,  ,4.0,3.75,3.25,3.5,3.25,3.44
47604,Jakepuppo,2015-04-12,  ,3.75,4.0,3.75,4.25,4.0,3.91
47604,krl2112,2015-04-07,  ,4.25,4.0,4.0,4.0,4.0,4.02
47604,jooler,2015-04-02,   It's like alpine ale but more hoppy,3.75,3.25,3.25,3.5,3.75,3.41
47604,Mrose78,2015-03-21,  ,3.5,3.5,3.5,3.5,3.5,3.5
47604,salcedo,2015-02-14,"   Poured from a 22oz bomber into a pint glass L: Nice orange color. Very clear. Delicate, off-white head S: Toasted malt. Hint of acetic acid (vinegar) T Toasted malt with a tart crispness. Slight cidery aftertaste. I'm trying to learn what flavors rye adds to a beer, but I'm not sure I taste it here. F: Body is on the thin side of medium. Well carbonated. O: This is a nice beer. More complex than your standard pale ale, but could still drink this all night long, especially with some good hearty BBQ.  ",5.0,3.5,4.0,4.5,4.0,3.99
47604,ovaltine,2015-02-02,  ,3.75,3.75,3.75,3.75,3.75,3.75
47604,jwswigs,2015-01-28,   0%,3.75,3.5,3.75,3.75,3.5,3.64
47604,mr-jj,2015-01-23,"   On tap at congregation ale house Slightly hazy gold color, aroma of pine and rye bread, taste is balanced. Rye is present but not overwhelming, moderate bitter finish, smooth mouth feel.  ",4.0,4.0,3.75,3.75,3.75,3.83
47604,BeerForMuscle,2015-01-15,  ,3.5,3.5,3.5,3.5,3.5,3.5
47604,RXUYDC,2015-01-02,   Disappointing. Thin and innocuous. Tastes more like a session beer. Where is the rye?,3.75,3.0,3.25,3.75,3.5,3.32
47604,SensorySupernova,2014-12-30,"   Appearance: Yellow-amber with a fluffy white head. Smell: Very strong floral and piney hops. I had this from a freshly tapped keg; your results may vary. Taste: Strong bitterness up front, into a rye and malt slightly sweet and very substantial backbone. Leaves a bit of resiny hop aftertaste. Mouthfeel: Pretty thick and moderately carbonated. Overall: Great IPA. The hop bill is nothing new, but the malt/rye backbone sets it apart from the standard West Coast style IPA. I had this from a freshly tapped keg and was blown away. I had it a few months later from the same keg and it was still great - the hop aroma had faded somewhat, but the grains were still delicious.  ",4.75,4.75,5.0,4.75,5.0,4.9
47604,Alpha309,2014-11-27,  ,,,,,,3.0
47604,kborning,2014-11-23,  ,,,,,,3.0
47604,RyanStelzner,2014-11-20,  ,,,,,,3.52
47604,Jason_Bo,2014-11-15,  ,,,,,,4.0
47604,OC_Beer84,2014-11-09,  ,,,,,,3.92
47604,MonkeyBread,2014-11-09,  ,,,,,,3.5
47604,matttyt,2014-11-07,  ,,,,,,5.0
47604,sheenisgod,2014-11-03,  ,,,,,,3.5
47604,Joe_Mahma,2014-11-03,  ,,,,,,3.75
47604,Vincev27,2014-10-19,  ,,,,,,3.08
47604,anthony-martinez,2014-09-26,  ,,,,,,2.28
47604,freshflesh,2014-09-25,  ,,,,,,3.75
47604,shoegueuze,2014-09-17,  ,,,,,,4.28
47604,1424IpA,2014-08-31,  ,,,,,,3.5
47604,LakerLeith,2014-08-28,  ,,,,,,3.25
47604,GeoChase90,2014-08-15,  ,,,,,,4.5
47604,nathan-mcwherter,2014-08-10,  ,,,,,,3.5
47604,raulazzer,2014-08-08,  ,,,,,,3.5
47604,PA-Michigander,2014-08-07,  ,,,,,,3.75
47604,heytomcat,2014-07-31,  ,,,,,,4.25
47604,Wukk,2014-07-24,  ,,,,,,3.75
47604,artdob,2014-07-23,"   Orange golden in the glass with a classic off-white head. Looking good. Nose is light with yeasty easters, light lemon. Taste - classic styling here. Very well balanced. This one goes down easy with big points in the drinkability column. Hoppiness really comes through - IPA yes. Have had other ryes in the past where the rye really dominates. While I like that extreme, not really getting that here, though the beer is quite good. Carbonation is just north of mild. Sipping this one well chilled on a hot Southern California evening, this one hits the spot tonight. Given the solid drinkability of this beer, unfortunately my glass will soon be empty.  ",4.0,3.25,4.0,3.25,3.75,3.7
106164,bschinelli,2013-12-08,"   A - Poured from the bottle into a pint glass a reddish gold color with a beige 1/2 inch of fairly dense foam. Didn't really leave a lot of lacing and the foam dropped quickly into the glass, leaving a ring of muddy looking foam around the edge. I would have like a deeper red color. S - I pick up caramel, malt, sugar, pear Floods the nostrils with sweet caramel malt, candy sugar, pear, apple, and a bit of spicy, floral hops. T - Really good beer. I pick up some candied fruit, caramel, and a hint of - believe it or not - buttered popcorn! Starts and finishes with some hop astringency. M - Lots of malt smoothness on the tongue, decently heft. A bit of oily hop oils follow when you finish the beer. O - I liked this beer, it's really drinkable, favorably comparable to Lagunitas Lucky 13 or Revolutions Red Skull.  ",3.5,3.75,3.75,3.75,3.75,3.74
106164,brewskis,2013-12-01,  ,,,,,,4.25
106164,BullBearHawk,2013-11-24,  ,,,,,,3.0
248633,SinjaminBentek,2017-11-16,"   On tap at the brewery poured into a snifter. Look: Dark purple. Smell: Tart blueberries. Taste: Nice blueberry punch, semi sweet with some tartness. Moutheel: Medium body. Overall: Tasty little blueberry kettle sour.  ",,,,,,4.28
248633,Miami66,2016-10-02,  ,,,,,,4.29
188173,zbodnar1,2015-12-07,  ,3.75,3.75,3.75,3.75,3.75,3.75
188173,Stinger80OH,2015-09-20,  ,4.25,4.0,4.0,3.75,4.0,3.99
188173,masterofsparks,2015-09-15,  ,4.25,4.0,4.5,4.25,4.25,4.29
188173,matt2591,2015-09-10,  ,4.25,4.25,4.25,4.25,4.25,4.25
188173,radio2525,2015-08-31,   Very purplish and thick. You will like it or not lots of current flavor,4.75,4.5,4.25,4.0,4.25,4.32
188173,zimm421,2015-08-30,  ,4.25,4.25,4.5,4.25,4.25,4.35
188173,vrbulldog22,2015-08-29,  ,4.5,4.25,4.5,4.5,4.5,4.44
188173,AlexFields,2015-08-28,  ,4.25,3.5,2.75,3.25,2.75,3.07
84594,Hopmodium,2013-06-18,  ,,,,,,4.0
84594,beertunes,2012-08-21,"   Served in straight pint glass. Poured a clean and clear golden amber color with an inch of of white head that had good retention and lacing. The aroma was a very nicely balanced blend of grain and hops that, while distinct, melded together nicely. Sadly, there was just a slight bit of cattiness that I found a bit off-putting. On the tongue however, the beer was all full, earthy grains and crisp hops that complemented each other very nicely indeed. The beer had a bit of a tart hop finish that lingered for a few moments. No sign of the kitty. The body was nicely medium, very smooth, easy and crisp. Drinkability was excellent, you could drink these all afternoon long and not get fatigued or bored. Overall, a very good take on the style that borders on excellent. A must try if you see it and worth a trip to the breweries tasting room if you happen to be in the Seattle area.  ",,,,,,3.58
126245,therealJAYZ,2015-01-16,  ,3.75,3.75,3.75,3.5,3.75,3.73
126245,bubseymour,2014-07-07,  ,,,,,,4.25
126245,redfox405,2014-07-03,  ,,,,,,4.5
126245,Slatetank,2014-06-23,"   I enjoyed this on tap at DFH brewings and eats, review from notes. The color is deep amber with hazed clarity and light cream. The smell is strong and malty with sweet aroma and floral ester with light alcohol in the nose.The feel is sweet, strong and moderately carbonated with gentle toasted texture and light alcohol in the finish. The taste has a tinge of caramel malt with spice in the intial flavor with hint of yeast adding a fruity dried apricot element with mild floral tinges and slight peppery alcohol taste in the finish. Overall for being a double vienna lager it is very drinkable even though the abv is apparent in the taste.  ",3.5,3.75,3.75,4.0,4.0,3.81
126245,twonder23,2014-06-23,  ,,,,,,4.25
366630,Cylinsier,2018-08-26,"   Tap Pours mostly clear honey golden, ring of a head. Aroma of honey, grassy malts and candi sugar. Flavor is of rich sweet candi sugar and honey malts. Some spices follow along with wine grape and lemongrass. Light grassy hop finish. Full body, tingly carbonation on the tongue. Warms going down. Solid strong ale with Belgian influences, rich and slow drinking. Worth trying for a heavier ale. The balance isn't quite right for a tripel but close.  ",,,,,,3.79
99459,Davelucas88,2014-12-31,  ,4.0,4.0,4.25,4.25,4.25,4.18
99459,FatBoyGotSwagger,2014-05-11,  ,,,,,,4.25
99459,Slatetank,2014-04-09,  ,,,,,,4.0
99459,InspectorBob,2013-11-24,  ,,,,,,4.0
99459,JustinMatthew,2013-10-02,  ,,,,,,5.0
99459,ShemRahBoo,2013-09-23,  ,,,,,,4.25
99459,tenderbranson69,2013-09-22,  ,,,,,,3.75
99459,BARFLYB,2013-09-19,  ,,,,,,3.25
99459,oline73,2013-09-19,  ,,,,,,3.5
99459,oglmcdgl,2013-09-18,  ,,,,,,4.0
99459,mendvicdog,2013-09-17,"   Brewery notes: Berliner Weisse. 4.0% Brewed with wheat. A very light and super tart interpretation of this classic German style. If you’d like, you can order Prof. Caterpillar with our house-made white peach syrup! -Notes of white grape, lemon zest, doughy wheat malt, and sunshine forever. End notes: So the sweetness definitely improves this beer for me. The initial sweetness is great but the syrup leads to a muddled finish.  ",3.5,3.5,3.5,3.5,3.5,3.5
367910,Curt3,2018-09-14,  ,3.75,4.0,4.25,4.25,4.0,4.11
367910,Xxambersky89,2018-09-04,  ,4.25,4.25,4.25,4.0,4.25,4.23
367910,beerbully,2018-09-01,"   L-Hazy nectar......1/2 inch head, good retention.........thick lacing....... S-Tropical and stone fruits..........Pineapple, orange, grapefruit, ripe melon, papaya, mango, plum T-Follows the nose........slight vanilla / orange creamsicle from the lactose......... F-Creamy with a slight fizz.........medium bodied....... O-Good drinkable brew  ",4.0,4.25,4.0,4.0,4.0,4.06
